id,scene,begin_battle_plot,start_battle_plot,end_battle_win_plot,end_battle_lose_plot,battle_background,type,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,right_helper.actors.actor,right_helper.actors.row,right_helper.actors.col,right_helper.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,round_events.round,round_events.type,round_events.arg,round_events.round,round_events.type,round_events.arg,recommand_zhanli
20097,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6454,1,1,,6455,3,1,,6455,3,2,,6456,1,2,,6457,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,517720
20098,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458,1,1,,6458,3,1,,6458,3,2,,6458,2,3,,6459,1,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,517720
20099,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6460,1,1,,6460,3,1,,6460,3,2,,6461,1,2,,6462,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,517720
20100,NewBattleScene,500009,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6463,1,1,,6464,2,1,,6465,3,1,,6465,2,3,,6466,1,2,,6467,3,2,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,621260
20101,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6468,1,1,,6468,3,1,,6468,1,3,,6468,3,3,,6469,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,562930
20102,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6470,1,1,,6470,3,1,,6470,1,3,,6471,2,2,,6472,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,562930
20103,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6473,1,1,,6473,3,1,,6474,2,2,,6475,1,3,,6475,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,562930
20104,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6476,1,1,,6477,3,1,,6478,2,2,,6479,1,3,,6479,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,562930
20105,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6480,1,1,,6480,1,3,,6480,3,3,,6481,3,1,,6482,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,562930
20106,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6483,1,1,,6483,3,1,,6483,2,2,,6483,1,3,,6483,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,600330
20107,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6484,1,1,,6484,3,1,,6484,1,3,,6484,3,3,,6485,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,600330
20108,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6486,1,1,,6486,3,1,,6486,1,3,,6486,3,3,,6487,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,600330
20109,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6488,1,1,,6488,3,1,,6488,1,3,,6488,3,3,,6489,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,600330
20110,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490,1,1,,6490,1,3,,6490,3,3,,6491,3,1,,6492,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,600330
20111,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6493,2,1,,6493,2,2,,6493,1,3,,6493,2,3,,6493,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,661070
20112,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6494,2,1,,6494,2,2,,6494,1,3,,6494,2,3,,6494,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,661070
20113,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6495,2,1,,6495,2,2,,6496,1,3,,6496,3,3,,6497,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,661070
20114,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6498,2,1,,6498,2,2,,6498,1,3,,6499,2,3,,6500,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,661070
20115,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6501,2,1,,6501,2,2,,6501,1,3,,6501,3,3,,6502,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,694120
20116,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6503,2,1,,6503,2,2,,6503,1,3,,6503,3,3,,6504,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,740560
20117,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6505,2,1,,6505,2,2,,6505,1,3,,6505,3,3,,6506,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,740560
20118,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,2,1,,6507,2,2,,6507,1,3,,6507,3,3,,6508,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,740560
20119,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6509,2,1,,6509,2,2,,6510,1,3,,6510,3,3,,6511,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,740560
20120,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6512,2,1,,6512,2,2,,6512,1,3,,6512,3,3,,6513,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,740560
20121,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514,1,1,,6514,2,1,,6514,1,2,,6514,3,2,,6515,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,811090
20122,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6516,1,1,,6516,2,1,,6516,1,2,,6516,3,2,,6517,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,811090
20123,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6518,1,1,,6518,2,1,,6518,1,2,,6518,3,2,,6519,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,811090
20124,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520,1,1,,6520,2,1,,6520,1,2,,6520,3,2,,6521,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,811090
20125,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6522,1,1,,6523,2,1,,6524,1,2,,6524,3,2,,6525,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,811090
20126,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,1,1,,6526,2,1,,6527,1,2,,6528,2,2,,6529,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,811090
20127,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6530,1,1,,6531,2,1,,6531,1,2,,6532,2,2,,6533,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,881620
20128,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6534,1,1,,6535,2,1,,6536,1,2,,6536,3,2,,6537,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,881620
20129,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538,1,1,,6539,2,1,,6539,1,2,,6539,3,2,,6540,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,881620
20130,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,1,1,,6541,2,1,,6541,1,2,,6542,2,2,,6543,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,881620
20131,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6544,1,1,,6544,2,1,,6544,3,1,,6545,2,2,,6546,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,881620
20132,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6547,1,1,,6547,2,1,,6547,3,1,,6548,2,2,,6549,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,881620
20133,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550,1,1,,6550,2,1,,6550,3,1,,6551,2,2,,6552,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,952150
20134,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6553,1,1,,6553,2,1,,6553,3,1,,6553,2,3,,6554,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,952150
20135,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6555,1,1,,6555,2,1,,6555,3,1,,6555,2,3,,6556,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,952150
20136,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6557,1,1,,6557,2,1,,6557,3,1,,6558,2,2,,6559,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,952150
20137,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560,1,1,,6560,2,1,,6560,3,1,,6560,2,3,,6561,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,952150
20138,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6562,1,1,,6562,2,1,,6562,3,1,,6562,2,3,,6563,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,952150
20139,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6564,1,1,,6564,2,1,,6564,3,1,,6564,2,3,,6565,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1022680
20140,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566,1,1,,6566,2,1,,6566,2,3,,6567,3,1,,6568,2,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1022680
20141,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6569,1,1,,6569,3,1,,6569,2,3,,6570,1,2,,6571,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1022680
20142,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6572,1,1,,6572,3,1,,6572,2,3,,6573,1,2,,6574,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1022680
20143,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6575,1,1,,6575,3,1,,6575,2,3,,6576,1,2,,6577,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1022680
20144,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6578,1,1,,6578,3,1,,6578,3,2,,6579,1,2,,6580,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1022680
20145,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6581,1,1,,6581,3,1,,6581,2,3,,6582,1,2,,6583,3,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1093210
20146,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6584,1,1,,6584,3,1,,6584,3,2,,6584,2,3,,6585,1,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1093210
20147,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586,1,1,,6586,3,1,,6586,3,2,,6586,2,3,,6587,1,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1093210
20148,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6588,1,1,,6588,3,1,,6588,3,2,,6588,2,3,,6589,1,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1093210
20149,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6590,1,1,,6590,3,1,,6590,3,2,,6590,2,3,,6591,1,2,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1093210
20150,NewBattleScene,500011,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6592,1,1,,6593,2,1,,6594,3,1,,6594,2,3,,6595,1,2,,6596,3,2,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,1311850
100000,NewBattleScene,,,,,prefabs/zhandou_lifu2,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,0
100001,NewBattleScene,1,,,,prefabs/zhandou_lifu1,BT_NORMAL,601,1,2,,602,2,2,,603,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,1,2,,607,2,2,,607,3,2,,606,1,3,,605,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,,,,,,,,,,,,,0
