id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
104052,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,工人们为了养家糊口只能咬牙工作。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
104053,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿工们的工作积极性大大提高。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
104060,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,炎热夏日，不少矿工都出现了轻微的中暑反应。,,,,,104061,,,,,,,,,,
104061,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,再这么下去也不是办法啊，怎么办呢？,,,OPTIONS,104061,,,,,,,,,,,,,,,,,,,,,,,
104062,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,工人们喝了冷饮后干劲十足！,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104063,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿工们得到了充分的休息。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MONEY,25,
104070,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一处古墓，发现门已经被打开。,,,,,104071,,,,,,,,,,
104071,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不知前方是吉是凶啊……,,,OPTIONS,104071,,,,,,,,,,,,,,,,,,,,,,,
104072,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,发现了前朝留下的玉器。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_ORDER,25,
104073,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幸好没有出什么乱子，百姓称赞了您的稳重。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104080,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一处古墓，发现大门紧闭。,,,,,104081,,,,,,,,,,
104081,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不知前方是吉是凶啊……,,,OPTIONS,104081,,,,,,,,,,,,,,,,,,,,,,,
104082,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,挖到了一具棺材，打开之后出现了尸气，很多劳工受到了感染。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_MATERIAL,75,
104083,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幸好没有出什么乱子，百姓称赞了您的稳重。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104090,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场发生了事故，死伤惨重。,,,,,104091,,,,,,,,,,
104091,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,但据说挖到了水晶矿，十分珍贵，您觉得……,,,OPTIONS,104091,,,,,,,,,,,,,,,,,,,,,,,
104092,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿工们被成功营救了出来，但水晶矿找不到了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MATERIAL,25,
104093,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,水晶矿成功的卖了一大笔钱。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_LABOUR,25,
104100,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,前些天突发矿难的死者家属如今找上门了。,,,,,104101,,,,,,,,,,
104101,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,他们要求一大笔赔偿，怎么办？,,,OPTIONS,104101,,,,,,,,,,,,,,,,,,,,,,,
104102,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿工的家属拿到了抚恤金，后面的生活也有了着落。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
104103,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如此行为导致了家属不断传播关于您的坏话。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
104110,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这地下竟然有一处幽深的洞穴，好像住着某种动物。,,,,,104111,,,,,,,,,,
104111,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,感觉好像很危险，怎么办？,,,OPTIONS,104111,,,,,,,,,,,,,,,,,,,,,,,
104112,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,驱赶了一些小动物后，发现了一个大型矿洞。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_ORDER,25,
104113,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,没有引起多余的骚乱。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104120,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这地下竟然有一处幽深的洞穴，好像住着某种猛兽。,,,,,104121,,,,,,,,,,
104121,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,感觉好像很危险，怎么办？,,,OPTIONS,104121,,,,,,,,,,,,,,,,,,,,,,,
104122,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,挖到一半忽然窜出一只野兽，咬伤了很多矿工。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_LABOUR,25,
104123,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,没有引起多余的骚乱。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104130,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,前段时间发现工厂的工具老化严重。,,,,,104131,,,,,,,,,,
104131,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,工人们总不能用生锈的锤子吧，您觉得呢？,,,OPTIONS,104131,,,,,,,,,,,,,,,,,,,,,,,
104132,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然节省了开支，但是矿场的产量越来越低。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MATERIAL,25,
104133,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然花了一笔钱，但是挖矿的效率却大大提升。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104140,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,天气越来越热了，劳工们的效率也在下降。,,,,,104141,,,,,,,,,,
104141,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这样下去产量势必会受到影响，怎么办呢？,,,OPTIONS,104141,,,,,,,,,,,,,,,,,,,,,,,
104142,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,人多力量大，产量有了很多提升。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104143,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大家找到了更方便的挖矿方法，效率也提高了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_LABOUR,25,
104150,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,哎……那些工人老是抱怨工作太累，给再多钱都不想干了。,,,,,104151,,,,,,,,,,
104151,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这可怎么办啊？,,,OPTIONS,104151,,,,,,,,,,,,,,,,,,,,,,,
104152,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,事实证明，有钱能使鬼推磨。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104153,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,工人们心满意足的回去了，可矿石产量却下降了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MATERIAL,25,
104160,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近的矿纯度好像不太高，铁匠们都在抱怨呢。,,,,,104161,,,,,,,,,,
104161,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您看，究竟是哪里出了问题？,,,OPTIONS,104161,,,,,,,,,,,,,,,,,,,,,,,
104162,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,言论传到工人耳里，导致了不满。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_ORDER,25,
104163,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,给工人们提供了更好的工具。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104170,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近一些年轻的矿工老是不守规矩，应该好好教育一下。,,,,,104171,,,,,,,,,,
104171,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,可举办这种普及大会，肯定很耗财力，怎么办呢？,,,OPTIONS,104171,,,,,,,,,,,,,,,,,,,,,,,
104172,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大家的安全意识有了很大提高。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104173,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,因为缺乏安全意识，所以很快就发生了事故。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_LABOUR,25,
104180,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,报告，矿场忽然开凿出大量矿石。,,,,,104181,,,,,,,,,,
104181,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这么大的量，如果报告圣上，肯定是大功一件啊。,,,OPTIONS,104181,,,,,,,,,,,,,,,,,,,,,,,
104182,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,上报朝廷却被奸人阻隔，强制交了一笔赋税。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_MONEY,25,ADD_RESOURCE,FRT_ORDER,75,
104183,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大批铁矿打造成了士兵的武器，你感觉复仇大业又前进了一大步。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
104190,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,由于守卫在打瞌睡，有一只野兽忽然跑进了矿洞。,,,,,104191,,,,,,,,,,
104191,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿洞地形复杂，强攻肯定会有所损失，怎么办？,,,OPTIONS,104191,,,,,,,,,,,,,,,,,,,,,,,
104192,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,没有一击致命，导致野兽出来抓伤了人。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
104193,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,门口点火，却不小心引燃了火药桶，导致了大爆炸，很多人受了伤。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_LABOUR,25,
104200,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这个矿洞开凿太久，已经没有什么矿了。,,,,,104201,,,,,,,,,,
104201,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,怎么办？要不要更换个矿洞呢？,,,OPTIONS,104201,,,,,,,,,,,,,,,,,,,,,,,
104202,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,经过一段时间的发掘，终于找到了一个新的矿洞。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104203,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,改造过后的矿洞吸引了大批的参观人员。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MATERIAL,25,
104210,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿洞好像越来越不结实了，老是会发生一些事故。,,,,,104211,,,,,,,,,,
104211,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要不要重新打造一套设配？,,,OPTIONS,104211,,,,,,,,,,,,,,,,,,,,,,,
104212,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,加强了大家的意识，可事故仍然时有发生。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_LABOUR,25,
