id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
815111,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,好消息啊！,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,什么事情这么一惊一乍的？,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,据说有人从河里淘到金子了！目前那个矿上正在招募人手呢，我们也去分上一杯羹吧。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,金子！如果是真的那可真是发财了，事不宜迟，抓紧出发！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815120,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我们好像在矿上挖到了一做不得了的墓冢！,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,墓冢？有什么地方值得称奇？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有人看那墓口装饰豪华，猜想是不是什么王孙贵族的墓室，想要去看看有没有什么金银珠宝。谁知所有进去的人都有去无回了，据说里面机关重重，危机万分。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,机关？我向来痴迷机关术，这么好的机会岂能错过？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我这就叫上几个人去那里瞧瞧好了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815121,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,据说有一处地方挖矿挖出了一座古墓，里面机关重重，你要不要去看一下？,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我其实有一点点害怕……可是你说机关，我又很好奇。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,放心吧，这次是要招募很多人组成一个精锐的队伍，应该不会有任何危险的。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,那就太好了，正好去大开眼界一番。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815130,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,矿上怎么这么多人，而且我看全都是锦衣罗衫，全然不像是劳工，这些人是做什么的？,,,,,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,其实我们矿上最近挖出了很多原石，不过都还没开，想要借这个机会来寻找鉴定高手，进行一场“赌石大会”。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,“赌石”？什么意思？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,赌石就是指翡翠在开采出来时，有一层风化皮包裹着，无法知道其内的好坏，须切割后才能知道翡翠的质量。所以一些懂行的人就会对原石进行猜测，若能赌成，就能一夜暴富，荣华富贵享用不尽。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,这么刺激的？我也叫上几个好有去看看好了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815131,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我知道您是收集翡翠玉石的行家，不知道对这个“赌石”可有了解啊？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,赌石？我只听说过，却没有亲自参与过，一来没有经验，二者没有机会。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,那现在机会就来了，,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,那就太好了，正好去大开眼界一番。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815140,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,哎，我们新挖的矿山不能用了，白白浪费了那么多人力物力。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,怎么就不能用了呢？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我们在开掘的过程中挖出了泉水，我摸了一下，还是温热的。漏水的矿不能开，这是行里的规矩。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,那的确是不能继续开挖了，不然会出人命的。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,等等……你说温热的泉水？那不就是温泉吗？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,温泉？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,温泉是一种特殊的泉水，很适合泡澡理疗，我们可以将这一处进行改造，成为游览观光的好去处，也算因祸得福了。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,可是我们没有改造温泉的经验，还需要劳烦你找些朋友帮帮忙了。,,,,,,,,,,,,
815141,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,啊，最近感觉身子不够熨帖，总是很快就觉得乏力了，好想去泡泡温泉啊。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,温泉？说起来我听说有个地方开矿开出了一孔温泉，最近正打算要改造成一处游览观光的去处，找人献言献策呢。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,那你有没有什么好主意？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,现下还没想好，不过过去瞧瞧也是不错的选择。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815150,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,听说没有，最近东边的一处矿山出事了，所幸没有什么重大的人员伤亡。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,这个矿场的确应该抓紧安全生产，不能放松警惕。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这个我们明白，我最近也一直在琢磨应该如何改进我们劳工的工作环境，想要打造一批护具，但是却不知道应该如何设计。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我有几个友人是这个方面的专家，我去约他们来帮我们看看应该怎么制作吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815151,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,前段时间我们不是针对下矿劳动制作了一批护具吗？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,现在有人想要向我们学习技术，也制作一些护具，你看我们要不要帮忙呢？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,温泉？说起来我听说有个地方开矿开出了一孔温泉，最近正打算要改造成一处游览观光的去处，找人献言献策呢。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,那你有没有什么好主意？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,现下还没想好，不过过去瞧瞧也是不错的选择。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816110,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,天气好潮啊，我的衣服洗了都不干，有一件竟然发霉了，只能再过来做上几件新的了……,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近连续阴雨是因为进入到梅雨季节了啊，针对梅雨我们布庄也相处了想对应的措施呢。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,什么对策，让我来瞧瞧。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你看，这是我们加紧编织的草鞋和斗笠，有了它梅雨季节出行就再也不是问题了。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,这个的确是个好东西，我倒还真的没有，撑伞走在路上衣服鞋子还是都溅湿了。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,看来得大力推广呢。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816111,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,前面有一家布庄，我们要不要过去瞧瞧？,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,等等，那门口好像挂着一个新招牌，“下雨天，斗笠和草鞋更配哦”，哈哈，这是谁想到的？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不过梅雨季节的确很缺一顶斗笠和一双草鞋呢，我们快进去看看吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816120,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,你有没有感觉最近城中的小孩子变多了？,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,没错，因为最近没有什么大的动乱，新生的孩子也逐渐多了起来，不过孩子多了也令人头痛。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,的确，我看这些孩子似乎没有什么可玩儿的，整天站在街上捉弄人。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,不如这样吧，我们布庄举办一次“创意染布大赛”，让孩子们有事情做，也能激发孩子们的潜力。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,对啊，还有这样的主意！我都有些期待了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816121,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我们前段时间不是组织孩子们参观了如何制作布料衣物吗？,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,现在我们有机会让他们自己动手试试做一件衣服了！,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,你说的是那个“创意染布大赛”吗？如果能让孩子们亲手只做一件衣服，他们才能更懂得珍惜的道理吧。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,那我们就组织孩子们过去报名参赛吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
